Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
56258,18,1375,9,7,853,13,1,1,164,2,209,0.9915922692521247,0.0758764273519559,17236,0
59215,20,1383,9,9,776,40,1,0,13,268,187,0.999114972575867,0.07153488496045483,8560,1
55975,18,1329,9,8,1285,20,5,0,461,225,29,0.9992859996479814,0.671672533455824,20747,1
57567,10,253,9,9,727,10,5,0,114,412,87,0.9964682028160805,0.03997825811184319,24824,0
56953,18,1320,9,7,1352,43,9,1,14,417,240,0.9941448627077949,0.037520111580922985,521,1
56545,17,1368,9,9,1531,46,1,0,44,22,192,0.9907320026301788,0.031190147411367716,521,0
57645,18,1204,9,7,725,12,9,0,25,46,229,0.9908192038854063,0.07057599125047345,133,0
58853,19,1047,9,7,741,13,1,0,86,30,39,0.9936639980130776,0.8282891069510596,4211,0
59509,18,1242,9,7,745,22,2,1,5,9,182,0.9958747207644051,0.0562606321852753,5942,1
59457,20,701,9,8,1339,38,4,0,258,18,161,0.992173457653748,0.6268763125353375,1558,0
55804,18,1291,9,9,650,22,5,1,65,7,161,0.9982449480352991,0.06812633846739104,435,0
58629,8,1316,9,7,727,40,9,0,72,159,251,0.9929637955467909,0.9321654219794957,11132,0
57494,17,1359,9,10,748,22,9,1,38,10,39,0.9958396539913874,0.49479854106373233,19606,0
56167,18,103,9,8,1978,13,4,0,64,384,206,0.9439434723262381,0.1414498528278597,26992,0
55940,10,68,9,9,716,14,5,0,11,276,81,0.19453740095269506,0.2579812859087305,10798,0
59327,18,93,9,7,931,16,9,0,30,400,197,0.06728268483857137,0.059013385418853745,14356,1
58766,20,76,9,10,1667,58,4,0,123,65,208,0.03258368687307267,0.04476917512423721,18510,0
56784,20,1137,9,9,729,42,8,0,1,5,177,0.9808134496000505,0.017882228187115125,17511,0
55950,10,1363,9,9,1623,52,4,1,396,214,26,0.39537385834825617,0.020032073296512798,233,0
56063,17,1014,2,7,1857,7,4,0,141,18,173,0.07954738118770682,0.016578534676150173,349,1
58265,20,1308,9,7,1442,9,1,0,188,22,155,0.08651083933765688,0.012682386359177455,13989,0
58385,17,1273,2,9,717,43,9,0,45,6,214,0.012613339844705085,0.01639812682511363,11407,0
59259,17,1289,3,9,759,51,9,1,488,293,178,0.5478373290377102,0.01825821907264688,4222,1
59713,18,1289,9,9,705,47,1,1,82,15,139,0.7281937040770687,0.012004509787142598,1181,0
57080,18,1168,9,9,669,51,1,0,56,125,250,0.020962473056397868,0.018905743774728825,2944,0
55762,19,1331,9,0,1753,49,9,1,295,199,135,0.6280932292441399,0.05076115804647066,898,1
58845,19,1176,9,0,689,45,9,0,492,9,194,0.07841806721631694,0.04343446000997226,11945,0
57461,20,1370,9,0,1020,59,1,1,201,21,38,0.7189254964457651,0.5440759713326385,191,0
56695,19,185,2,0,1416,29,9,0,243,17,199,0.04732827896700372,0.5391694269611539,1831,0
56925,12,208,9,0,729,14,5,0,187,22,161,0.08736828045021539,0.02107353014893725,676,0
59776,18,763,9,0,784,21,9,1,101,328,149,0.3692820350016529,0.12928953302419882,851,1
59335,19,1368,2,0,739,19,4,0,122,276,20,0.03855029398348708,0.0326990225751293,791,0
56470,20,1291,9,0,1098,19,9,1,78,152,232,0.34266967548122484,0.8799234358642598,12228,0
59093,17,1278,9,0,1088,5,1,1,50,10,5,0.5992360373520214,0.6881019433115917,7345,1
58866,17,1055,7,0,1607,21,9,1,323,11,7,0.0030726075032067035,0.19650776030916345,12415,0
58363,17,1150,9,0,750,44,9,1,8,332,115,0.08904236172734545,0.41929313077320635,14644,1
56711,18,1153,9,0,2229,9,4,0,81,6,202,0.14716892347317384,0.3745278286695182,23997,0
56869,17,535,9,0,1273,22,5,1,223,8,161,0.03639296079654944,0.06291466719966651,18485,0
58680,18,765,9,0,913,22,9,1,81,6,168,0.7621516257840069,0.07671071913839067,8844,0
59447,19,1392,3,0,765,4,5,0,60,421,62,0.07435093799048792,0.03303806686851289,14573,1
59211,17,1285,9,0,1569,45,9,0,183,47,145,0.9569442955604166,0.04154654364267439,9242,0
56991,19,1034,5,9,809,47,5,0,123,302,221,0.9947988157900685,0.012246601060241228,704,0
58820,17,1261,9,9,1293,22,2,1,167,18,254,0.06714177115047121,0.5162552309008859,28957,0
57964,20,1180,4,9,1641,13,1,0,244,279,255,0.3774735562593835,0.04565435727416767,14921,1
57065,17,372,9,7,685,50,9,1,9,207,254,0.3663215052179013,0.666802533508411,16027,0
57484,17,1282,9,7,728,22,4,1,47,22,254,0.5696282424357433,0.039672711362308266,8819,1
58601,19,366,9,7,1682,39,5,0,119,28,255,0.33132195070319015,0.04514054224530362,1955,0
59256,17,1263,9,7,786,21,1,0,161,10,255,0.04610385826358945,0.25790277759050495,1237,0
56652,18,1284,9,7,786,33,5,0,2,143,255,0.36364645195717527,0.03388863147199755,437,0
57871,20,1263,9,1,697,22,1,1,330,22,255,0.019565359207618604,0.3582866141408093,3890,1
55534,20,1252,9,9,778,20,1,0,37,22,255,0.024894405045488965,0.033984930596950874,154,0
59269,20,1024,7,7,1053,44,1,1,427,118,255,0.01755418221663707,0.09985791492811305,6447,0
56993,20,1237,9,9,688,15,9,1,67,67,255,0.9571156879234533,0.5003243145096519,65,0
58862,19,669,1,7,767,44,5,1,54,360,254,0.14325404824601018,0.5529420975334207,1108,0
57622,11,1409,9,9,1134,55,5,0,3,3,215,0.5703121824504948,0.033841126106224924,24382,0
57657,7,542,9,7,757,56,1,1,12,246,125,0.44955136033922494,0.01084995492808763,885,0
59838,20,1402,9,9,694,11,2,0,4,14,249,0.30586152079721807,0.005490306110760498,95,0
58377,19,1104,9,7,664,51,3,0,144,30,32,0.29294625486180337,0.0050609218708554515,26,0
57516,20,888,9,10,1753,58,4,0,122,297,193,0.9366866389732723,0.008390402817535643,8707,0
58299,17,1346,9,7,1003,22,1,0,13,335,201,0.1803877941823372,0.00904175235972262,7979,0
55410,20,1338,9,7,702,22,9,0,39,23,7,0.6308932226071837,0.005273597481232829,5088,1
59478,17,1302,9,7,1499,39,5,0,6,225,173,0.14753325713510734,0.0032848898756535827,4450,0
55519,20,1139,3,7,691,22,1,0,96,60,98,0.12173121861823161,0.001609954108458932,8646,0
59014,17,1188,9,9,713,54,4,1,46,215,205,0.14907451418911827,0.003115274055612104,6730,0
56385,18,721,9,7,718,50,4,1,107,349,191,0.4500449879067246,0.0016006514690845432,48,0
56704,17,1139,9,7,1267,53,1,2,169,61,185,0.07479280170065836,0.0034568346144756693,250,0
58074,20,880,9,7,1333,38,5,0,175,9,235,0.33156826383217514,0.010252009334355196,33053,0
58556,18,1168,9,7,763,12,5,1,41,257,147,0.03975133175690107,0.009553463204297365,35377,0
58274,20,1149,9,9,717,10,1,0,3,175,160,0.26210890382901175,0.00707458934860325,9556,0
56902,19,1272,9,7,714,8,5,1,108,506,42,0.7030426472393297,0.007530489193493549,7769,0
58137,20,1330,9,9,720,9,4,0,51,81,245,0.039011527205945515,4.2289997428075505e-05,4879,0
56953,10,893,9,9,1559,22,4,1,115,4,242,0.9540599665263185,0.0004881285882289816,3217,1
56158,20,953,9,7,762,46,4,0,227,7,251,0.19956753904490124,0.0014491902013546206,40446,0
56064,19,1283,9,9,1286,59,5,2,10,223,220,0.5844233655363477,0.007489908644382641,20337,1
59317,17,1250,9,7,671,21,5,1,229,23,140,0.011397018104618628,0.0063470983382298216,1990,0
57178,20,1158,9,9,656,11,4,1,1,6,50,0.31496357933278607,0.0007675893667080567,9490,0
59433,20,1173,9,7,1699,45,9,0,158,266,76,0.9756936314078603,0.0057692697063977914,3860,0
56320,20,1199,2,9,1590,56,9,0,262,279,249,0.09936242490497893,0.006459950130824715,12,0
58302,18,1155,9,7,682,13,9,0,2,3,174,0.026246914821712285,0.0033275438493125323,62,1
56349,19,1291,2,9,732,15,9,0,2,15,216,0.26964696031778856,0.0016442705365416616,205,1
59302,18,1341,9,9,690,19,4,1,396,18,98,0.35330432318438443,0.010827971037995612,26366,1
58689,20,1244,1,7,649,14,5,1,175,19,140,0.17504431486296762,0.010229283530421074,6723,0
57569,20,1261,5,7,712,22,5,0,185,34,196,0.06280347142395416,0.0008874217423867001,440,0
57163,18,1113,9,7,738,46,9,1,4,68,180,0.058564774721870216,0.0065394991988624585,7165,0
56461,19,1272,9,7,1530,18,9,0,6,267,192,0.802842402169709,0.001238664779830187,31802,0
57042,17,1329,9,9,743,46,9,1,452,49,211,0.011248700725065262,0.00548581004300709,8205,0
58226,18,753,9,10,760,13,4,1,120,218,155,0.5459752162796413,0.010305942373078528,14001,0
56623,17,1176,9,9,2079,2,5,0,174,21,211,0.16162375129316375,0.0029447592487602814,18952,0
57898,19,1422,9,9,746,43,1,1,198,27,34,0.2189947053906827,0.04593650627601141,13157,1
56935,20,1419,2,10,2569,15,9,1,16,10,172,0.10417234845660371,0.8143576719808587,21598,0
59590,20,1423,1,7,1773,20,2,0,54,68,173,0.4356119576325976,0.04542547827523134,1215,1
59466,20,1430,9,7,1498,9,5,1,426,16,191,0.3002829089458227,0.06546562020232802,39244,0
57309,3,1435,9,9,714,55,9,1,94,8,205,0.9494302049559773,0.02389628897901887,348,0
58425,16,1427,9,10,1543,43,1,0,28,6,253,0.1776932000936129,0.06961617698196872,271,0
59705,20,1435,9,7,1271,16,4,0,186,43,244,0.5784700358643098,0.053014816266828226,1402,0
58119,20,1440,9,7,647,32,9,0,6,3,242,0.9633056788102079,0.08236975730077992,1035,0
58272,18,1442,9,7,1348,9,5,1,172,147,19,0.9806911220621729,0.06349021894917128,1075,0
57095,18,1438,9,8,765,10,5,1,45,187,102,0.03342987553113608,0.033784895978759055,630,0
55568,11,1430,9,9,2030,22,4,0,46,25,61,0.013429729550759203,0.45161661219963156,1333,0
56539,20,1440,9,7,1880,54,1,0,10,126,172,0.02804324661119706,0.04453325337177376,13493,1
55935,20,1433,9,7,2028,44,9,0,11,30,235,0.17273168565039665,0.31114150926049033,8516,0
59138,17,1437,9,7,728,14,9,0,47,9,234,0.8656615040463019,0.5753248683914955,4593,0
55295,19,144,9,7,726,19,2,0,89,23,152,0.9979516046555837,0.011706604839149901,28053,0
57174,7,1331,9,7,715,15,1,1,64,28,243,0.9976538514965647,0.002735711951835114,4523,1
58558,17,1203,9,0,2070,22,4,1,14,192,255,0.6580236411536746,0.08892665925419987,24997,1
58624,18,1447,9,7,676,37,1,1,70,273,58,0.18537797571672365,0.022471437071417473,22998,1
57497,18,1520,9,7,1228,11,9,0,69,4,150,0.65221748113139,0.05294717750809013,526,1
58537,19,1684,9,9,1546,22,4,1,99,50,200,0.9870174073397218,0.03659039118357531,2850,1
58424,7,1458,9,7,1258,44,1,1,32,49,172,0.12188435534917968,0.06209095112699865,1795,1
58554,19,1611,9,7,652,42,3,0,121,102,223,0.048135783197282095,0.08631628399044958,719,0
59463,19,2185,9,9,2066,29,4,0,120,10,98,0.2027911679801312,0.5853104146798236,1625,1
58758,10,1446,2,7,920,44,9,1,404,62,222,0.09178845679008732,0.07435235573120845,6360,0
58347,20,2233,9,10,721,54,1,1,2,4,194,0.3046995639827685,0.038334750797932485,4843,1
59569,20,1869,9,9,1511,22,2,1,1,26,22,0.9825359761277417,0.04255618390620172,26246,0
59181,20,1673,1,9,2020,46,2,1,30,9,29,0.021122169359263143,0.059813096376276687,10064,1
59825,19,1615,9,7,695,57,4,1,19,22,245,0.41440239381464394,0.2451289527057372,4337,0
57254,20,1747,9,7,908,5,4,0,479,20,157,0.9606380133696893,0.07992543276758318,1525,0
57895,18,1500,9,9,675,6,2,0,7,80,151,0.029715029001701903,0.07977598406904012,12250,0
58290,20,2118,9,7,664,51,1,0,11,1,228,0.9794835479821014,0.046500424866214446,347,1
57865,20,1599,9,7,1413,46,9,0,491,26,4,0.7522133875787707,0.07552859348339655,27937,0
58392,20,2323,9,9,703,14,1,1,382,311,8,0.0016621028026778256,0.18993776521420727,3512,0
56605,15,1474,9,7,735,13,1,0,149,171,241,0.0070904041057793625,0.437803531690497,1802,0
55995,19,1450,9,7,735,22,5,0,10,5,199,0.20082915269400137,0.06220950123062329,785,0
58813,19,1777,9,7,653,51,1,0,176,343,88,0.05792476503261139,0.05715738983868319,23920,0
58026,19,1475,9,7,810,43,2,2,142,9,88,0.5307998112715948,0.07098401504690845,17159,0
59505,18,2785,9,9,760,45,4,0,9,4,133,0.9851176796155686,0.07197073401516171,9149,1
58373,19,2088,2,7,2026,31,4,0,108,10,212,0.8400052956577122,0.05256742045335938,15809,0
59403,17,1878,9,7,723,13,8,0,142,26,149,0.03963799112694319,0.03640126728760265,13205,1
59053,18,1509,9,8,996,10,1,0,108,10,97,0.13502485595619174,0.08267010816568612,28673,0
56735,19,1258,9,9,763,12,4,0,71,5,255,0.992826799462323,0.20223349907657445,16503,1
59188,18,1838,9,9,2201,5,5,0,12,12,253,0.9904981684855182,0.054233427686278,7309,0
58786,19,1448,7,7,1386,8,4,1,100,263,239,0.9952115240451739,0.022350691887990555,132,1
58806,20,1299,10,9,758,50,9,0,498,302,61,0.007083877975285258,0.04500748098905467,8869,0
58502,19,757,10,9,700,28,8,0,327,309,251,0.05243371125251377,0.48245961279635213,35819,0
58742,18,622,10,8,1357,34,1,0,452,316,41,0.9693462115444053,0.05416287426266162,13529,1
59307,19,1155,10,10,2345,5,1,0,430,27,19,0.9853337897117918,0.09375637335425278,8468,1
56596,18,1342,10,9,709,60,5,0,329,149,128,0.4881317009858346,0.4684181393269795,1893,0
56591,20,1030,10,7,1094,46,8,0,306,5,192,0.9649688748122922,0.810431170766081,5483,0
58018,20,917,10,7,755,53,9,0,497,12,211,0.2592155153652987,0.036724965824458174,2171,0
58837,20,1352,10,7,741,19,4,0,468,4,114,0.9659229355478521,0.04505728633797955,9370,1
59485,20,1039,10,10,1408,14,9,0,289,226,217,0.31587542799668067,0.09589876596566359,5065,0
55873,19,1335,10,7,781,8,5,0,392,11,18,0.045057970521845125,0.0545537768070544,3586,0
58491,17,1388,10,1,1280,46,4,0,62,404,239,0.3448369338311905,0.03643476521387748,5630,1
58116,18,1369,10,7,745,21,4,0,221,433,133,0.971125454795991,0.07228546449431462,19293,0
59522,20,1350,10,9,662,57,5,0,2,453,251,0.960198587311868,0.5255289519933102,499,1
59484,1,1299,10,10,749,15,5,0,147,458,111,0.3725056874737708,0.04252913015115572,1129,0
57741,19,990,10,9,2045,46,5,0,54,459,32,0.30645157299300707,0.030800027366706374,12659,0
57550,20,1249,10,9,1489,14,8,0,59,340,245,0.25908072110759184,0.041772735275133255,29279,1
59725,19,1209,9,7,700,42,9,0,110,179,255,0.03161105070784248,0.020065635736765765,19664,1
57153,9,1215,10,7,1413,51,8,1,336,253,158,0.9640900920282598,0.04526352816464284,4579,1
59444,18,1221,10,7,1474,22,5,2,26,389,192,0.7130460340316483,0.35631474453223644,659,0
57118,20,1129,10,9,726,36,1,1,41,349,172,0.5075256067912792,0.04629551710631907,5136,1
57702,19,1206,10,9,1758,54,5,1,74,454,57,0.9835578616667104,0.5616639065582046,962,0
58179,20,1393,10,10,1141,56,1,1,87,483,55,0.03698538109351814,0.06141267259176775,4991,0
58558,18,1170,10,9,731,37,1,1,24,499,249,0.3695644487924246,0.06981450751294634,21363,0
58504,4,1339,10,9,668,14,4,1,4,342,235,0.9662477402762929,0.03926565664386294,13425,0
58998,17,1244,10,7,765,14,5,1,219,500,246,0.6934395780447249,0.04158601488420244,587,1
58156,20,1124,10,10,1509,34,8,2,54,459,227,0.9512148098521012,0.05433511607316957,6313,1
57887,19,1205,10,10,759,37,3,0,99,302,240,0.5800982627756175,0.05142534739926466,21109,1
56720,17,1105,10,7,682,13,8,0,27,295,134,0.011675345392484073,0.0330828726286634,26423,1
58481,19,1131,10,7,774,44,3,0,7,276,26,0.9613056883331895,0.046281734080982836,9448,0
59632,19,848,10,7,1089,21,5,1,376,11,183,0.27928916009800586,0.27087452236836485,4128,0
56922,19,1019,10,7,1279,45,5,2,470,4,5,0.23119929630854552,0.1398580367727219,804,0
57917,20,883,10,9,786,53,5,1,471,7,194,0.02918097948798254,0.06647897848392133,85,0
57620,20,242,10,7,1210,22,5,1,283,18,162,0.36000348825050676,0.03404004018213544,30392,1
57880,18,1173,10,7,742,13,4,1,306,16,74,0.3946040993999844,0.3266311017824319,15799,1
57758,19,1244,10,9,1523,37,4,1,308,9,24,0.29212893351896146,0.06001461476732589,1021,1
58881,19,1201,10,9,726,22,1,1,362,170,173,0.5929028173075519,0.07855790242970918,641,1
58378,4,240,10,9,946,21,1,2,283,5,205,0.10859030354096545,0.02174481261459037,10604,1
59617,20,1239,10,7,744,27,4,0,81,3,168,0.4959563988925297,0.06891033807852535,356,0
59748,19,1172,10,8,676,44,5,0,152,17,36,0.08301112664022786,0.3884642250271546,9998,1
58808,18,961,10,9,2198,38,5,0,20,17,192,0.8245015795115516,0.045074498072269785,318,1
58481,1,1263,10,9,1350,9,4,0,185,11,185,0.7844769582038555,0.04736752879871704,38957,1
56877,3,989,10,9,702,38,1,0,8,33,203,0.942503505621239,0.07222507611745056,23066,0
59513,19,1313,10,9,1525,19,1,0,112,76,245,0.5475502542977294,0.030987443640433564,634,1
56693,10,1340,10,9,1272,10,4,0,81,5,189,0.24721109688788317,0.02956203438746309,838,1
58710,20,1249,10,7,697,46,5,0,116,21,43,0.1884401667593427,0.3604096087382537,11266,0
57587,19,1208,10,7,767,37,1,0,89,6,51,0.13141638966126112,0.02946120481685669,6446,0
57343,19,1207,10,9,740,27,2,0,110,212,221,0.10441572632262285,0.2539767696955006,7026,1
56089,18,1257,10,9,682,10,9,0,115,72,62,0.44377390892780183,0.12769932161250203,61,0
59844,18,1201,10,7,733,13,9,0,146,121,145,0.1181823063880556,0.04057966345369013,6613,0
59710,20,1030,10,9,681,42,2,0,74,29,201,0.9053229768731158,0.07433859543571229,12461,0
59361,20,1095,10,7,704,53,5,0,1,11,163,0.4033198767338684,0.022440689094780874,7944,0
55674,17,1210,10,7,737,45,9,0,142,19,210,0.04627742270056168,0.027339010567704984,1930,0
59044,17,1092,10,8,705,40,9,0,181,225,61,0.9667583837643257,0.05560602324705899,8904,0
55874,19,722,10,9,1211,8,4,0,260,26,230,0.977319758108913,0.6028970884162548,400,0
58892,18,1385,10,7,701,12,9,0,100,38,192,0.47095296260946573,0.0903450624710772,971,1
57386,19,1100,10,9,1402,12,9,0,60,8,168,0.17855145686060492,0.14683738972014834,26220,0
57596,17,1221,10,9,1591,22,5,0,164,40,181,0.03937092839316227,0.024281744662625532,24149,0
59366,17,946,10,7,1466,8,9,0,3,79,212,0.04201075386114772,0.035228405178232225,8413,0
57984,18,1035,10,10,1752,14,5,0,60,193,36,0.04089307137452582,0.0936457194330952,1104,0
59323,20,1380,10,9,706,11,4,0,60,33,225,0.0773903855762687,0.42427580143315347,4201,0
58283,17,1072,10,7,801,18,9,0,145,7,7,0.22457107631958922,0.6797774804601572,120,0
57885,20,1017,10,10,745,37,4,0,26,28,212,0.9785269982417277,0.0387916170866942,7379,0
58128,7,1183,10,8,2232,40,4,0,10,3,198,0.08520556948758393,0.027106463322269174,23268,1
58114,20,554,10,7,722,46,5,0,23,58,209,0.619675159262405,0.3679980508207548,13508,0
58693,19,1245,10,2,684,10,9,0,92,30,246,0.3063803395614758,0.053204544864671514,40334,1
56021,20,1362,10,9,786,18,9,0,10,1,241,0.7234301879270066,0.04644404437211419,2006,1
59408,19,1096,10,7,730,44,9,0,26,27,26,0.9730498645734496,0.18053301321230808,4342,0
56752,18,1170,10,10,739,10,3,0,232,251,192,0.3845425273315045,0.08547531617011443,1156,0
59263,18,1326,10,5,685,9,1,0,27,180,139,0.635013038848779,0.0674688924862643,20658,0
59072,20,1087,10,7,1040,43,9,0,3,5,190,0.22661309313322192,0.057236740689333085,6451,0
58062,19,1174,10,8,747,31,4,0,86,7,60,0.9860360773262614,0.035405368158458975,557,0
55679,18,266,10,7,1807,15,8,0,85,3,20,0.7731369214257362,0.06937686476787833,76,0
56265,20,1059,10,7,2018,42,5,0,117,7,241,0.605587494643824,0.17349646910259664,6586,0
59080,20,956,10,9,789,10,9,0,29,24,55,0.36300589172897924,0.056409324679523316,13235,1
59071,17,1005,10,10,1901,22,9,0,220,111,122,0.43427562350067983,0.27421655241045717,5361,0
59241,17,1141,10,3,2174,27,4,0,5,15,166,0.987100040219587,0.4441753062632625,815,1
58737,18,1321,10,7,705,11,1,0,81,21,163,0.24453329790456702,0.04847531051868932,9162,0
55900,20,1300,10,9,759,9,4,0,250,3,81,0.6214088733958733,0.04191287697838712,10013,1
57418,4,778,10,7,739,43,9,0,10,17,116,0.9844321563844957,0.051647839313137774,925,0
59813,20,1161,10,10,1592,46,9,0,155,15,134,0.5864158615437882,0.035253561865855945,267,0
59548,18,1066,10,10,1560,17,5,0,3,9,87,0.8477184682955529,0.11963476949608395,2135,1
57812,20,1167,10,7,1636,4,5,0,124,7,7,0.08408438022362566,0.03139483709035952,26210,0
58959,18,1131,10,7,772,18,5,0,210,9,249,0.4417145646951225,0.0390202215791003,9617,0
59304,18,1351,10,7,694,22,4,0,11,5,128,0.7671074208333983,0.043713910467065534,1236,0
56863,17,1103,10,10,1678,9,3,0,31,12,187,0.2303655205786156,0.13920860243330369,23140,1
56291,18,1299,10,7,782,3,5,0,5,25,115,0.13034588991787976,0.7203708362623046,149,1
56412,20,1295,10,7,774,9,4,0,3,10,53,0.4103585187626838,0.02188166338633541,209,0
58711,20,1260,10,7,662,59,8,0,6,10,248,0.9499916014938826,0.351896657210681,1400,1
59424,19,1754,9,9,1594,20,5,1,98,1,70,0.46751870105831667,0.018243416778862306,17201,0
57495,19,1418,9,9,734,2,1,0,182,73,255,0.04781754358458111,0.028095819826196647,9562,1
56922,18,1160,10,9,666,14,8,1,85,311,243,0.2099639621139286,0.9342839626041288,50,0
56849,19,109,10,9,1453,60,4,1,59,261,195,0.33401942981820865,0.38209760916973384,145,0
58435,19,1276,10,9,729,11,5,1,265,270,164,0.09203381638548491,0.8563131374140092,300,1
57045,19,1352,10,7,1610,45,4,1,39,326,199,0.06662610380234041,0.026700263595500803,12836,0
59008,20,1181,10,1,1236,45,8,1,344,27,253,0.9991581706468179,0.05079088135092298,657,1
57910,19,342,10,7,1622,62,5,0,19,402,242,0.8393170973855726,0.03804927274874126,9568,0
56866,18,1274,10,7,1182,46,1,0,143,23,174,0.9901378116627869,0.03899064386616995,33815,0
58278,19,1282,9,7,1481,50,4,0,7,169,255,0.7737435765842365,0.000407462320009609,16158,1
58623,20,1286,9,10,1284,10,4,0,331,7,254,0.07069589314978245,0.005261830114418355,1848,0
56582,19,1412,9,8,1953,57,5,1,189,59,121,0.25721844779919645,0.005317251641355983,14110,0
57353,19,1094,9,0,723,45,1,1,7,57,216,0.792920053859171,0.0033032653956648703,10685,1
59841,18,993,9,0,697,15,9,1,404,93,115,0.16949846394295565,0.007158357369842463,1000,1
57770,19,1223,10,9,752,22,1,1,108,5,100,0.5104815964366285,0.06420891751661692,3956,0
56017,8,348,10,9,1308,22,4,2,7,32,201,0.12206929509383711,0.06590617926998169,23953,0
59856,4,1169,10,8,748,37,9,2,76,221,213,0.9865813773752836,0.05476285549260493,10711,0
56298,12,1225,10,7,692,51,9,1,89,7,240,0.027804803666832523,0.03075671827910284,996,1
55649,20,1273,10,9,1221,5,2,1,58,9,232,0.14267109191981203,0.038968792693239565,99,0
